Num_Itens,Cap_Peso,Cap_Volume,Lucro_Max,Tempo_Exec(s),Itens_Ids
40,200,200,823,0.0007946491241455078,"[[0, 1, 5, 6, 14, 17, 18, 20, 22, 27, 30]]"
40,200,200,848,0.0022177696228027344,"[[4, 5, 10, 12, 14, 15, 21, 22, 30, 32, 39]]"
40,200,200,818,0.014843463897705078,"[[14, 20, 21, 26, 30, 32, 34, 35, 36, 38, 39]]"
40,200,200,952,0.00796365737915039,"[[4, 6, 10, 12, 13, 15, 22, 28, 30, 35, 37, 38, 39]]"
40,200,200,823,0.014919757843017578,"[[0, 3, 6, 12, 18, 19, 25, 26, 27, 30, 31, 36]]"
40,200,200,838,0.013773918151855469,"[[0, 3, 8, 9, 11, 12, 23, 24, 26, 32]]"
40,200,200,932,0.0021741390228271484,"[[0, 1, 3, 15, 17, 20, 21, 26, 29, 30, 32, 34, 38]]"
40,200,200,857,0.002022266387939453,"[[3, 4, 5, 6, 9, 10, 18, 22, 24, 27, 28, 36]]"
40,200,200,871,0.03606867790222168,"[[1, 3, 6, 7, 9, 13, 16, 17, 27, 35, 36]]"
40,200,200,874,0.002027273178100586,"[[0, 10, 12, 24, 26, 30, 34, 36, 37, 38, 39]]"
40,200,200,1051,0.012444257736206055,"[[1, 4, 7, 8, 13, 16, 17, 19, 26, 27, 28, 29, 32, 37, 39]]"
40,200,200,841,0.0016171932220458984,"[[5, 6, 8, 13, 14, 18, 20, 32, 33, 34, 35, 36]]"
40,200,200,1066,0.02227783203125,"[[2, 3, 10, 11, 12, 15, 21, 23, 25, 29, 30, 33, 35, 38]]"
40,200,200,842,0.015084028244018555,"[[1, 5, 6, 7, 23, 25, 27, 31, 36, 37]]"
40,200,200,875,0.003358602523803711,"[[0, 1, 4, 13, 15, 16, 17, 18, 22, 25, 29, 35]]"
40,200,200,901,0.007534027099609375,"[[1, 4, 12, 13, 19, 24, 26, 28, 30, 35, 37]]"
40,200,200,819,0.022556304931640625,"[[2, 3, 6, 22, 23, 28, 30, 32, 33, 36, 39]]"
40,200,200,847,0.002824544906616211,"[[3, 4, 5, 15, 17, 18, 30, 32, 35, 37, 38]]"
40,200,200,953,0.016467571258544922,"[[9, 10, 11, 21, 24, 27, 29, 30, 31, 32, 33, 36, 37]]"
40,200,200,886,0.0021941661834716797,"[[3, 7, 9, 10, 14, 15, 20, 22, 28, 29, 31, 36, 38]]"
