Num_Itens,Cap_Peso,Cap_Volume,Lucro_Max,Tempo_Exec(s),Itens_Ids
40,200,200,823,0.5799100399017334,"[[0, 1, 5, 6, 14, 17, 18, 20, 22, 27, 30]]"
40,200,200,848,0.5636932849884033,"[[4, 5, 10, 12, 14, 15, 21, 22, 30, 32, 39]]"
40,200,200,818,0.5675687789916992,"[[14, 20, 21, 26, 30, 32, 34, 35, 36, 38, 39]]"
40,200,200,952,0.5733559131622314,"[[4, 6, 10, 12, 13, 15, 22, 28, 30, 35, 37, 38, 39]]"
40,200,200,823,0.5776445865631104,"[[0, 3, 6, 12, 18, 19, 25, 26, 27, 30, 31, 36]]"
40,200,200,838,0.5704970359802246,"[[0, 3, 8, 9, 11, 12, 23, 24, 26, 32]]"
40,200,200,932,0.5771627426147461,"[[0, 1, 3, 15, 17, 20, 21, 26, 29, 30, 32, 34, 38]]"
40,200,200,857,1.7727084159851074,"[[3, 4, 5, 6, 9, 10, 18, 22, 24, 27, 28, 36]]"
40,200,200,871,0.5801296234130859,"[[1, 3, 6, 7, 9, 13, 16, 17, 27, 35, 36]]"
40,200,200,874,0.5742993354797363,"[[0, 10, 12, 24, 26, 30, 34, 36, 37, 38, 39]]"
40,200,200,1051,0.6003894805908203,"[[1, 4, 7, 8, 13, 16, 17, 19, 26, 27, 28, 29, 32, 37, 39]]"
40,200,200,841,0.5817039012908936,"[[5, 6, 8, 13, 14, 18, 20, 32, 33, 34, 35, 36]]"
40,200,200,1066,0.6284756660461426,"[[2, 3, 10, 11, 12, 15, 21, 23, 25, 29, 30, 33, 35, 38]]"
40,200,200,842,0.5929417610168457,"[[1, 5, 6, 7, 23, 25, 27, 31, 36, 37]]"
40,200,200,875,0.5867655277252197,"[[0, 1, 4, 13, 15, 16, 17, 18, 22, 25, 29, 35]]"
40,200,200,901,0.5760924816131592,"[[1, 4, 12, 13, 19, 24, 26, 28, 30, 35, 37]]"
40,200,200,819,0.5810284614562988,"[[2, 3, 6, 22, 23, 28, 30, 32, 33, 36, 39]]"
40,200,200,847,0.5818512439727783,"[[3, 4, 5, 15, 17, 18, 30, 32, 35, 37, 38]]"
40,200,200,953,0.5893535614013672,"[[9, 10, 11, 21, 24, 27, 29, 30, 31, 32, 33, 36, 37]]"
40,200,200,886,0.5846571922302246,"[[3, 7, 9, 10, 14, 15, 20, 22, 28, 29, 31, 36, 38]]"
