Num_Itens,Cap_Peso,Cap_Volume,Lucro_Max,Tempo_Exec(s),Itens_Ids
20,200,200,797,0.2919008731842041,"[[1, 2, 6, 7, 9, 11, 12, 14, 16, 17, 18]]"
20,200,200,668,0.28391432762145996,"[[0, 1, 4, 8, 10, 12, 15, 16, 17]]"
20,200,200,686,0.28454065322875977,"[[0, 4, 6, 8, 9, 10, 12, 14, 15, 16, 17]]"
20,200,200,641,0.28351569175720215,"[[1, 2, 3, 8, 10, 11, 12, 17, 19]]"
20,200,200,664,0.2813150882720947,"[[2, 4, 6, 11, 13, 15, 17, 18, 19]]"
20,200,200,705,0.2870335578918457,"[[1, 2, 7, 10, 13, 15, 16, 17]]"
20,200,200,709,0.28739094734191895,"[[0, 1, 2, 5, 8, 12, 13, 14, 15, 18]]"
20,200,200,703,0.28228187561035156,"[[1, 2, 3, 4, 8, 10, 11, 12, 13, 15]]"
20,200,200,845,0.3226969242095947,"[[0, 1, 4, 5, 6, 10, 11, 13, 16, 18]]"
20,200,200,712,0.31862473487854004,"[[0, 1, 2, 3, 5, 13, 16, 18]]"
20,200,200,705,0.2929069995880127,"[[1, 2, 7, 10, 13, 15, 16, 17]]"
20,200,200,709,0.2925896644592285,"[[0, 1, 2, 5, 8, 12, 13, 14, 15, 18]]"
20,200,200,703,0.2883307933807373,"[[1, 2, 3, 4, 8, 10, 11, 12, 13, 15]]"
20,200,200,845,0.2872893810272217,"[[0, 1, 4, 5, 6, 10, 11, 13, 16, 18]]"
20,200,200,712,0.28946661949157715,"[[0, 1, 2, 3, 5, 13, 16, 18]]"
20,200,200,672,0.29086732864379883,"[[0, 1, 4, 5, 6, 7, 10, 13, 17, 18]]"
20,200,200,556,0.3231370449066162,"[[0, 1, 2, 7, 10, 11, 12]]"
20,200,200,687,0.2978365421295166,"[[1, 4, 5, 9, 10, 12, 14, 15, 18]]"
20,200,200,609,0.2973031997680664,"[[0, 1, 2, 8, 10, 14, 15, 18, 19]]"
20,200,200,561,1.542879581451416,"[[3, 6, 7, 8, 11, 14, 15, 19]]"
