Num_Itens,Cap_Peso,Cap_Volume,Lucro_Max,Tempo_Exec(s),Itens_Ids
20,200,200,698,0.00011873245239257812,"[[2, 3, 4, 6, 8, 10, 14, 16, 18, 19]]"
20,200,200,688,0.00013494491577148438,"[[2, 3, 5, 6, 9, 14, 15, 16, 19]]"
20,200,200,471,0.00041031837463378906,"[[11, 12, 13, 16, 17, 18, 19]]"
20,200,200,759,0.00014853477478027344,"[[1, 3, 5, 6, 7, 9, 10, 14, 16, 17]]"
20,200,200,638,0.00026607513427734375,"[[0, 1, 2, 3, 4, 6, 7, 8, 10, 13, 19]]"
20,200,200,626,0.0002582073211669922,"[[3, 6, 7, 8, 10, 11, 12, 13, 14, 19]]"
20,200,200,678,0.0001544952392578125,"[[1, 2, 3, 5, 6, 7, 11, 12, 15, 16]]"
20,200,200,709,0.00019884109497070312,"[[0, 1, 7, 9, 13, 14, 15, 16, 18]]"
20,200,200,897,0.0003533363342285156,"[[2, 4, 5, 8, 9, 10, 13, 14, 16, 17, 18, 19]]"
20,200,200,579,8.726119995117188e-05,"[[0, 4, 7, 10, 11, 13, 15]]"
